gender,home_location,education_level,age,num_subjects,device_type,economic_status,family_size,internet_availability,elderly_monitoring,study_hours,sleep_hours,social_media_hours,separate_study_room,group_study,marks_before,online_interaction,online_doubt_clearing,interest_area,online_performance,satisfaction,tech_readiness,marks_after,engagement_cal
Male,Rural,Under Graduate,21,7,Mobile,Middle Class,6,2,No,2,6,1,No,No,61,4,3,Theory,8,3,2,70,5
Male,Rural,Under Graduate,18,5,Mobile,Middle Class,4,3,No,1,7,2,No,No,51,3,4,Theory,7,2,3,60,2
Male,Urban,Under Graduate,20,7,Mobile,Middle Class,4,2,Yes,5,8,2,No,No,61,4,4,Theory,10,3,2,70,7
Male,Rural,Under Graduate,20,13,Mobile,Middle Class,3,2,No,4,7,5,No,No,61,3,3,Theory,5,1,2,70,2
Male,Urban,Under Graduate,19,13,Laptop,Middle Class,4,3,No,2,7,3,Yes,No,61,5,3,Practical,7,3,4,70,4
Male,Urban,Post Graduate,18,12,Mobile,Middle Class,10,5,No,4,8,2,Yes,No,51,5,5,Theory,10,3,5,60,7
Male,Rural,Under Graduate,20,7,Mobile,Middle Class,4,4,No,5,7,3,Yes,No,81,4,3,Theory,7,3,4,90,6
Male,Urban,Under Graduate,18,6,Mobile,Poor,4,2,No,4,6,2,No,No,71,2,2,Practical,4,1,2,80,4
Male,Urban,Under Graduate,19,7,Laptop,Middle Class,6,5,Yes,4,7,10,No,yes,81,5,2,Practical,7,1,6,90,0
Male,Urban,Under Graduate,18,6,Laptop,Middle Class,4,5,No,3,7,2,Yes,No,71,3,2,Practical,7,1,6,80,4
Male,Rural,School,20,7,Mobile,Middle Class,4,3,No,4,7,2,No,yes,71,4,4,Theory,9,3,3,80,7
Female,Urban,Under Graduate,19,7,Laptop,Middle Class,4,3,No,8,7,2,No,No,71,4,4,Practical,6,2,4,80,10
Male,Urban,Under Graduate,17,5,Laptop,Middle Class,3,4,No,2,7,3,Yes,No,71,1,3,Theory,3,1,5,80,0
Male,Rural,Under Graduate,17,12,Laptop,Middle Class,3,4,Yes,3,8,1,Yes,yes,61,4,4,Practical,6,2,5,70,7
Male,Rural,Under Graduate,19,6,Mobile,Middle Class,4,2,No,2,7,1,Yes,No,51,1,1,Theory,4,2,2,60,2
Male,Rural,Under Graduate,19,7,Mobile,Middle Class,5,4,Yes,2,7,2,Yes,No,61,2,2,Theory,5,2,4,70,2
Male,Rural,Under Graduate,19,7,Mobile,Middle Class,6,4,No,1,8,1,Yes,No,71,4,3,Theory,8,3,4,80,4
Male,Rural,Under Graduate,18,7,Mobile,Middle Class,4,2,No,5,7,3,No,No,81,3,3,Practical,7,2,2,90,5
Male,Rural,Under Graduate,22,7,Mobile,Middle Class,8,3,No,3,8,3,Yes,No,71,3,4,Both,7,3,3,80,3
Female,Urban,Under Graduate,19,6,Mobile,Middle Class,3,3,No,6,7,2,No,yes,61,3,4,Theory,7,2,3,70,8
Male,Urban,Under Graduate,20,7,Laptop,Middle Class,5,4,Yes,3,6,1,Yes,yes,71,3,2,Both,8,1,5,80,6
Male,Rural,Under Graduate,20,6,Laptop,Middle Class,4,4,Yes,3,8,3,No,yes,71,3,3,Theory,6,2,5,80,4
Female,Urban,Post Graduate,20,7,Laptop,Middle Class,4,3,Yes,5,7,3,No,No,71,3,4,Both,8,2,4,80,5
Male,Rural,School,18,7,Laptop,Poor,4,2,No,7,7,3,No,No,61,3,3,Theory,7,3,3,70,7
Male,Rural,Under Graduate,19,6,Laptop,Middle Class,4,3,Yes,2,7,2,No,No,71,1,2,Theory,8,3,4,80,1
Male,Urban,Post Graduate,20,8,Laptop,Middle Class,4,5,No,5,2,2,No,yes,61,3,5,Practical,8,3,6,70,7
Female,Rural,Post Graduate,19,20,Laptop,Middle Class,4,4,No,2,8,1,No,No,81,3,2,Theory,5,2,5,90,4
Male,Urban,Under Graduate,18,7,Laptop,Middle Class,4,3,No,3,8,5,Yes,No,71,2,3,Both,6,3,4,80,0
Male,Rural,Under Graduate,20,5,Mobile,Middle Class,10,4,Yes,4,7,5,No,yes,61,4,4,Practical,8,3,4,70,4
Female,Urban,Under Graduate,19,8,Laptop,Middle Class,5,5,No,4,7,5,Yes,No,71,3,3,Theory,8,2,6,80,2
Male,Urban,Under Graduate,20,5,Mobile,Middle Class,5,4,Yes,6,8,1,Yes,yes,81,3,3,Practical,5,2,4,90,9
Female,Urban,Under Graduate,18,5,Mobile,Poor,6,3,Yes,6,5,1,Yes,yes,71,3,5,Practical,10,2,3,80,9
Male,Urban,Under Graduate,21,8,Laptop,Middle Class,4,5,No,6,6,2,Yes,No,71,5,5,Practical,8,2,6,80,9
Female,Rural,Under Graduate,19,7,Laptop,Middle Class,4,4,Yes,4,7,2,Yes,No,91,3,4,Practical,8,2,5,100,5
Male,Urban,Under Graduate,21,8,Laptop,Middle Class,5,4,Yes,6,7,3,Yes,No,71,4,3,Both,6,2,5,80,7
Male,Rural,Under Graduate,20,20,Laptop,Middle Class,4,4,Yes,6,8,2,Yes,yes,71,4,4,Theory,8,3,5,80,9
Female,Rural,Under Graduate,19,7,Mobile,Middle Class,4,3,Yes,4,5,2,Yes,No,71,3,3,Theory,7,2,3,80,5
Male,Rural,Under Graduate,19,7,Mobile,Middle Class,5,3,No,3,7,2,No,yes,71,3,3,Theory,6,3,3,80,5
Male,Rural,Under Graduate,19,7,Mobile,Middle Class,5,3,Yes,6,1,2,Yes,yes,71,3,3,Both,7,2,3,80,8
Male,Rural,Post Graduate,20,8,Laptop,Middle Class,5,4,Yes,3,6,3,No,yes,71,1,2,Practical,7,1,5,80,2
Male,Urban,Under Graduate,19,6,Laptop,Middle Class,4,5,Yes,4,6,3,Yes,No,71,3,3,Theory,6,2,6,80,4
Female,Urban,Under Graduate,18,5,Mobile,Middle Class,4,4,Yes,4,6,5,No,yes,71,5,5,Both,8,2,4,80,5
Male,Urban,Under Graduate,20,8,Mobile,Middle Class,5,4,Yes,2,6,1,No,No,71,4,3,Both,8,2,4,80,5
Male,Urban,Under Graduate,19,7,Laptop,Middle Class,4,3,Yes,5,6,1,No,No,81,4,4,Both,8,2,4,90,8
Male,Rural,Under Graduate,19,5,Mobile,Middle Class,5,2,No,2,8,1,Yes,No,81,2,1,Practical,7,2,2,90,3
Female,Urban,Under Graduate,18,5,Laptop,Middle Class,4,1,No,1,10,10,No,yes,81,1,1,Both,6,1,2,90,-7
Male,Urban,Under Graduate,19,7,Laptop,Middle Class,3,3,Yes,4,6,3,Yes,yes,81,3,3,Theory,6,2,4,90,5
Male,Rural,Under Graduate,18,7,Mobile,Middle Class,4,4,No,5,8,2,No,No,71,4,4,Theory,8,2,4,80,7
Male,Rural,Under Graduate,20,7,Mobile,Middle Class,4,4,Yes,9,8,3,No,No,71,3,4,Both,8,2,4,80,9
Male,Urban,Under Graduate,19,6,Mobile,Middle Class,3,2,No,2,8,4,No,No,71,1,1,Both,5,1,2,80,-1
Male,Rural,Under Graduate,19,7,Mobile,Middle Class,4,3,Yes,5,6,4,No,No,81,3,3,Theory,6,2,3,90,4
Male,Urban,School,17,7,Desktop,Middle Class,3,4,Yes,2,6,1,Yes,yes,51,3,3,Practical,6,2,4,60,5
Male,Rural,Under Graduate,17,8,Desktop,Middle Class,3,4,Yes,2,6,2,Yes,yes,51,2,2,Theory,8,2,4,60,3
Female,Urban,Under Graduate,22,5,Laptop,Middle Class,3,3,No,4,8,7,Yes,No,71,3,3,Theory,6,2,4,80,0
Female,Rural,Under Graduate,22,6,Mobile,Middle Class,6,3,Yes,4,6,3,Yes,yes,71,3,3,Practical,6,2,3,80,5
Male,Urban,Under Graduate,28,4,Laptop,Middle Class,6,3,Yes,5,6,1,No,No,71,4,4,Both,8,2,4,80,8
Male,Urban,Under Graduate,24,5,Laptop,Middle Class,5,4,No,2,8,1,No,No,61,3,3,Both,6,2,5,70,4
Male,Rural,Post Graduate,22,6,Mobile,Middle Class,4,3,No,5,8,3,Yes,yes,61,3,2,Both,7,2,3,70,6
Male,Rural,Post Graduate,25,5,Mobile,Middle Class,5,1,No,4,8,2,No,No,61,3,3,Practical,6,1,1,70,5
Male,Urban,Post Graduate,21,20,Laptop,Middle Class,4,5,No,1,8,10,Yes,No,41,1,1,Practical,2,3,6,50,-8
Male,Urban,Post Graduate,26,9,Laptop,Middle Class,6,4,Yes,1,5,10,No,yes,61,2,1,Practical,4,2,5,70,-6
Male,Urban,Post Graduate,21,20,Laptop,Middle Class,4,4,No,5,8,1,Yes,No,91,3,3,Both,8,2,5,100,7
Female,Rural,Under Graduate,18,6,Mobile,Middle Class,4,4,Yes,2,6,2,No,No,71,4,4,Both,10,3,4,80,4
Male,Urban,Post Graduate,18,12,Laptop,Middle Class,3,4,No,6,7,1,Yes,No,71,2,2,Practical,7,2,5,80,7
Female,Urban,Under Graduate,19,6,Laptop,Middle Class,4,3,No,1,6,3,No,yes,71,3,1,Theory,7,3,4,80,2
Male,Rural,Under Graduate,18,8,Mobile,Poor,3,3,No,4,9,1,No,No,91,4,4,Theory,8,2,3,100,7
Male,Rural,Under Graduate,17,5,Mobile,Poor,4,1,No,3,5,2,No,No,51,1,1,Practical,2,1,1,60,2
Female,Rural,Under Graduate,18,5,Mobile,Middle Class,6,3,No,4,8,3,Yes,yes,91,3,5,Practical,10,3,3,100,5
Male,Rural,Under Graduate,17,5,Mobile,Middle Class,6,4,Yes,6,7,2,Yes,No,91,2,2,Practical,9,2,4,100,6
Female,Urban,Under Graduate,17,5,Mobile,Middle Class,4,5,Yes,4,8,2,No,No,41,5,5,Theory,10,3,5,50,7
Male,Urban,School,17,5,Mobile,Middle Class,4,3,Yes,4,6,2,Yes,No,81,1,1,Practical,8,1,3,90,3
Female,Urban,Under Graduate,18,5,Mobile,Middle Class,4,5,No,5,8,1,No,yes,41,5,5,Theory,10,3,5,50,10
Female,Urban,Under Graduate,18,8,Mobile,Middle Class,4,5,Yes,8,8,1,Yes,No,81,5,5,Both,10,3,5,90,12
Male,Rural,Under Graduate,17,5,Mobile,Middle Class,4,3,No,5,7,1,Yes,yes,81,3,4,Practical,8,3,3,90,8
Female,Urban,Under Graduate,17,6,Mobile,Middle Class,4,5,Yes,4,8,2,No,No,41,5,5,Theory,10,3,5,50,7
Female,Urban,Under Graduate,18,6,Mobile,Middle Class,4,5,Yes,4,8,2,No,No,81,3,3,Theory,4,2,5,90,5
Female,Urban,Under Graduate,17,6,Mobile,Middle Class,4,5,Yes,5,8,2,No,No,41,5,5,Theory,10,3,5,50,8
Male,Rural,Under Graduate,18,6,Mobile,Poor,3,3,No,8,8,1,Yes,No,71,3,4,Both,6,2,3,80,10
Female,Rural,Under Graduate,18,8,Mobile,Poor,5,1,No,8,8,1,No,No,81,5,4,Theory,10,2,1,90,12
Male,Rural,Under Graduate,17,6,Laptop,Middle Class,2,4,Yes,2,5,2,No,yes,41,2,1,Practical,3,2,5,50,3
Male,Rural,Under Graduate,17,5,Mobile,Middle Class,4,3,Yes,1,10,10,No,yes,21,5,1,Practical,6,2,3,30,-3
Male,Rural,Under Graduate,18,10,Laptop,Middle Class,4,2,No,6,6,1,No,No,61,5,3,Practical,10,3,3,70,10
Male,Rural,Under Graduate,18,5,Mobile,Middle Class,3,4,Yes,4,7,2,No,No,71,5,4,Theory,9,3,4,80,7
Male,Urban,Under Graduate,17,5,Mobile,Middle Class,4,3,Yes,3,8,2,No,No,81,2,2,Theory,4,2,3,90,3
Male,Rural,Under Graduate,17,7,Mobile,Middle Class,4,5,Yes,4,5,4,No,No,71,5,5,Theory,7,3,5,80,5
Male,Rural,Under Graduate,18,5,Mobile,Poor,6,4,No,5,7,1,Yes,No,71,5,5,Theory,10,3,4,80,9
Male,Rural,Under Graduate,18,7,Mobile,Middle Class,5,4,No,6,7,1,No,No,81,4,4,Theory,7,3,4,90,9
Male,Rural,Under Graduate,17,7,Mobile,Middle Class,4,4,Yes,8,8,3,No,No,91,1,2,Both,2,1,4,100,6
Male,Rural,Under Graduate,18,7,Mobile,Middle Class,4,3,Yes,5,8,2,No,No,81,3,3,Both,8,3,3,90,6
Female,Rural,Under Graduate,18,8,Mobile,Poor,4,3,Yes,2,8,1,No,yes,81,3,3,Both,6,2,3,90,5
Female,Urban,Post Graduate,17,5,Laptop,Middle Class,4,5,No,3,8,1,Yes,yes,71,4,4,Theory,7,3,6,80,7
Male,Rural,Under Graduate,18,7,Mobile,Poor,5,3,No,5,8,2,Yes,yes,61,4,4,Both,6,2,3,70,8
Female,Rural,Under Graduate,19,5,Mobile,Middle Class,4,3,Yes,3,7,3,Yes,yes,81,1,1,Practical,4,2,3,90,2
Female,Urban,Under Graduate,17,7,Mobile,Middle Class,4,4,Yes,5,9,3,No,No,91,3,3,Practical,9,2,4,100,5
Female,Urban,Under Graduate,18,5,Mobile,Middle Class,4,1,Yes,1,7,1,No,No,91,1,1,Practical,5,1,1,100,1
Female,Urban,Under Graduate,18,5,Mobile,Middle Class,3,2,No,1,6,1,No,No,81,2,1,Practical,5,1,2,90,2
Female,Rural,Under Graduate,18,5,Mobile,Poor,6,3,No,4,6,1,No,No,91,5,4,Theory,6,3,3,100,8
Female,Rural,Under Graduate,17,5,Mobile,Middle Class,5,3,No,1,7,1,No,No,91,2,2,Both,4,2,3,100,2
Female,Rural,Under Graduate,17,5,Mobile,Middle Class,4,3,No,4,8,2,No,yes,81,3,4,Practical,7,2,3,90,6
Female,Rural,Under Graduate,18,7,Mobile,Poor,5,2,No,2,7,2,No,No,91,3,4,Practical,5,2,2,100,3
Female,Rural,Under Graduate,18,5,Mobile,Poor,6,5,No,6,6,1,No,No,91,3,3,Theory,6,3,5,100,8
Male,Urban,Under Graduate,17,5,Mobile,Middle Class,6,5,No,4,7,2,No,yes,41,4,4,Practical,10,3,5,50,7
Female,Rural,Under Graduate,18,7,Mobile,Poor,5,5,No,2,7,1,No,No,0,2,2,Theory,5,2,5,10,3
Female,Urban,Under Graduate,17,5,Mobile,Middle Class,4,3,Yes,1,6,5,No,No,71,4,1,Practical,4,2,3,80,0
Female,Rural,Under Graduate,18,5,Mobile,Poor,4,5,No,3,6,2,Yes,No,81,2,2,Theory,5,3,5,90,3
Female,Urban,Under Graduate,18,5,Mobile,Poor,6,2,No,6,7,1,No,No,91,3,2,Both,3,2,2,100,8
Male,Urban,Under Graduate,18,4,Mobile,Middle Class,4,4,Yes,1,8,10,Yes,No,51,1,1,Practical,4,1,4,60,-8
Female,Urban,Under Graduate,18,4,Laptop,Middle Class,6,5,Yes,10,7,2,Yes,No,81,3,3,Practical,9,2,6,90,11
Female,Rural,Under Graduate,19,6,Mobile,Middle Class,6,3,Yes,6,6,4,No,No,71,2,3,Practical,7,2,3,80,4
Female,Rural,Under Graduate,17,7,Mobile,Poor,4,4,Yes,2,8,3,No,No,91,2,2,Practical,3,1,4,100,1
Male,Rural,Under Graduate,23,5,Laptop,Middle Class,5,4,Yes,3,7,4,No,yes,61,3,2,Practical,5,2,5,70,3
Male,Urban,Under Graduate,21,6,Laptop,Middle Class,10,3,Yes,4,6,3,No,yes,71,4,3,Both,8,3,4,80,6
Male,Urban,Under Graduate,21,5,Laptop,Poor,4,5,Yes,1,8,4,No,No,81,4,1,Practical,7,1,6,90,1
Female,Urban,Under Graduate,21,5,Mobile,Middle Class,4,4,No,4,10,3,Yes,yes,81,4,4,Practical,8,2,4,90,6
Male,Urban,Under Graduate,18,6,Laptop,Middle Class,4,5,No,8,8,1,Yes,No,81,2,3,Both,8,2,6,90,9
Female,Urban,Under Graduate,19,11,Mobile,Middle Class,4,5,No,3,10,8,No,No,81,1,2,Both,10,3,5,90,-4
Male,Rural,Under Graduate,19,11,Laptop,Middle Class,4,2,No,1,6,1,No,yes,61,2,1,Practical,6,2,3,70,3
Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,4,No,4,6,1,No,No,91,4,3,Both,7,2,5,100,7
Male,Rural,Under Graduate,18,10,Laptop,Middle Class,4,4,Yes,8,8,3,Yes,No,81,4,4,Both,9,3,5,90,9
Male,Urban,Under Graduate,21,12,Laptop,Middle Class,9,5,Yes,3,8,2,Yes,yes,61,5,5,Both,10,3,6,70,7
Male,Rural,Under Graduate,19,9,Laptop,Middle Class,2,3,Yes,2,7,1,No,No,71,5,4,Both,10,3,4,80,6
Male,Urban,Under Graduate,19,18,Laptop,Poor,4,5,Yes,10,8,1,Yes,yes,71,5,5,Both,9,3,6,80,15
Male,Urban,Under Graduate,19,6,Laptop,Middle Class,4,4,Yes,7,6,1,Yes,No,71,2,3,Both,7,2,5,80,8
Male,Urban,Under Graduate,20,5,Laptop,Middle Class,4,5,Yes,6,6,1,Yes,yes,71,2,2,Both,6,1,6,80,8
Male,Urban,Under Graduate,19,5,Mobile,Middle Class,4,3,Yes,3,9,1,No,yes,71,1,2,Both,7,2,3,80,4
Male,Rural,Under Graduate,20,8,Mobile,Middle Class,4,4,Yes,4,8,3,No,No,81,2,2,Practical,10,1,4,90,3
Male,Urban,Under Graduate,19,6,Mobile,Middle Class,4,3,No,6,8,2,Yes,No,81,1,1,Both,2,1,3,90,5
Male,Rural,Under Graduate,20,8,Mobile,Middle Class,4,4,Yes,5,8,3,No,No,91,2,3,Practical,10,1,4,100,4
Female,Urban,Under Graduate,20,6,Laptop,Poor,6,4,No,4,7,1,No,yes,81,4,1,Both,6,1,5,90,8
Male,Urban,Under Graduate,20,6,Mobile,Middle Class,4,5,No,5,8,4,Yes,No,71,3,1,Practical,2,1,5,80,4
Male,Rural,Under Graduate,22,6,Mobile,Middle Class,6,1,No,1,7,2,No,No,71,2,2,Practical,3,1,1,80,1
Male,Urban,Under Graduate,20,6,Laptop,Middle Class,6,3,Yes,4,7,3,No,yes,81,2,2,Practical,5,1,4,90,4
Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,2,No,10,4,1,No,No,71,1,1,Both,3,1,3,80,10
Female,Urban,Under Graduate,19,6,Laptop,Middle Class,4,3,No,4,8,4,No,No,81,1,1,Theory,4,2,4,90,1
Female,Rural,Under Graduate,22,6,Laptop,Middle Class,4,3,No,4,10,5,Yes,No,81,4,3,Both,8,2,4,90,3
Female,Urban,Under Graduate,22,6,Laptop,Middle Class,4,4,No,5,5,3,No,No,71,2,1,Both,8,2,5,80,4
Female,Urban,Under Graduate,19,6,Laptop,Middle Class,4,3,No,1,10,10,No,No,31,1,2,Practical,2,1,4,40,-8
Female,Urban,Under Graduate,21,6,Laptop,Middle Class,6,3,No,4,6,2,No,No,81,1,1,Practical,6,1,4,90,3
Male,Urban,Under Graduate,19,5,Laptop,Middle Class,4,5,No,1,8,5,Yes,No,81,2,1,Practical,5,1,6,90,-2
Female,Urban,Under Graduate,18,7,Laptop,Rich,6,5,Yes,4,6,7,Yes,yes,81,4,5,Practical,10,3,6,90,2
Male,Urban,Under Graduate,18,1,Laptop,Middle Class,4,4,Yes,6,8,1,Yes,No,91,1,1,Both,6,2,5,100,6
Male,Urban,Under Graduate,19,11,Laptop,Middle Class,4,3,Yes,7,7,5,No,yes,81,1,1,Both,9,1,4,90,4
Male,Rural,Under Graduate,19,18,Laptop,Middle Class,5,5,Yes,4,7,2,No,yes,91,2,2,Practical,8,2,6,100,5
Male,Rural,Under Graduate,18,11,Mobile,Middle Class,4,3,Yes,3,8,5,Yes,No,81,3,3,Practical,6,2,3,90,1
Male,Rural,Under Graduate,19,6,Laptop,Middle Class,4,3,Yes,4,7,4,Yes,No,91,1,1,Both,2,1,4,100,1
Female,Urban,Under Graduate,20,7,Laptop,Rich,5,5,No,4,7,3,Yes,yes,91,5,5,Theory,9,2,6,100,7
Female,Urban,Under Graduate,20,6,Laptop,Middle Class,4,3,No,2,10,2,No,No,91,2,1,Practical,4,1,4,100,2
Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,1,Yes,4,7,1,Yes,yes,91,1,1,Practical,2,1,2,100,5
Male,Rural,Under Graduate,21,5,Laptop,Poor,5,3,No,3,8,2,Yes,yes,91,2,2,Practical,5,2,4,100,4
Male,Urban,Under Graduate,20,10,Laptop,Middle Class,4,4,No,1,8,2,Yes,yes,81,3,3,Both,9,3,5,90,3
Female,Urban,Under Graduate,18,5,Laptop,Middle Class,5,4,Yes,5,6,2,Yes,No,81,4,3,Practical,9,2,5,90,7
Female,Urban,Under Graduate,20,6,Laptop,Rich,4,3,Yes,2,9,3,Yes,No,71,3,2,Practical,7,2,4,80,2
Female,Urban,Under Graduate,20,6,Laptop,Middle Class,4,5,No,2,10,4,Yes,No,91,2,1,Practical,8,1,6,100,0
Female,Urban,Post Graduate,30,2,Laptop,Middle Class,8,5,Yes,4,6,2,Yes,yes,71,3,3,Practical,7,2,6,80,6
Male,Rural,Under Graduate,21,7,Mobile,Middle Class,4,3,No,7,8,1,Yes,No,61,3,3,Practical,6,3,3,70,9
Male,Rural,Under Graduate,19,12,Mobile,Middle Class,4,4,Yes,3,6,1,No,No,81,4,4,Practical,8,2,4,90,6
Male,Rural,Under Graduate,21,6,Mobile,Middle Class,5,3,Yes,5,8,6,Yes,No,71,3,2,Theory,7,3,3,80,2
Female,Urban,Under Graduate,20,7,Mobile,Middle Class,5,4,Yes,2,5,1,No,No,81,3,1,Both,3,1,4,90,4
Male,Rural,Under Graduate,21,7,Laptop,Rich,5,5,Yes,6,8,1,Yes,yes,71,5,5,Both,10,3,6,80,11
Male,Rural,Under Graduate,20,7,Laptop,Middle Class,4,5,Yes,4,8,2,Yes,No,51,5,5,Theory,9,3,6,60,7
Male,Urban,Under Graduate,20,5,Laptop,Middle Class,4,4,Yes,5,6,2,Yes,No,61,3,2,Practical,8,2,5,70,6
Male,Rural,Under Graduate,20,6,Laptop,Middle Class,4,4,No,3,7,4,Yes,yes,71,4,3,Practical,8,2,5,80,4
Female,Urban,Under Graduate,19,7,Mobile,Middle Class,4,4,No,6,7,4,Yes,yes,81,2,3,Theory,6,2,4,90,5
Male,Urban,Under Graduate,17,5,Laptop,Middle Class,5,4,No,5,6,1,No,yes,81,3,3,Practical,7,2,5,90,8
Female,Rural,Under Graduate,19,5,Laptop,Middle Class,4,4,Yes,5,9,5,Yes,No,91,3,2,Theory,7,2,5,100,3
Male,Rural,Post Graduate,22,4,Mobile,Poor,4,3,No,3,7,1,Yes,No,71,3,4,Practical,4,1,3,80,5
Male,Urban,Post Graduate,21,5,Mobile,Poor,3,3,Yes,1,8,2,No,yes,51,3,4,Practical,6,3,3,60,3
Male,Rural,Post Graduate,21,6,Mobile,Middle Class,4,3,No,3,7,1,No,No,61,3,3,Practical,4,2,3,70,5
Male,Rural,Post Graduate,21,4,Mobile,Middle Class,4,3,Yes,5,7,2,No,No,71,4,4,Theory,9,2,3,80,7
Male,Rural,Post Graduate,23,5,Laptop,Poor,2,3,No,8,8,2,No,yes,71,2,2,Practical,5,1,4,80,9
Male,Urban,Post Graduate,22,3,Mobile,Middle Class,5,2,Yes,3,8,1,Yes,yes,81,5,5,Practical,10,3,2,90,8
Female,Urban,Post Graduate,34,8,Laptop,Middle Class,6,3,Yes,2,7,1,No,No,71,3,3,Practical,7,1,4,80,4
Male,Urban,Post Graduate,32,3,Mobile,Middle Class,4,3,Yes,2,8,1,No,No,71,2,2,Both,4,2,3,80,3
Male,Rural,Post Graduate,39,4,Laptop,Middle Class,4,5,Yes,5,7,1,No,No,61,5,5,Practical,7,2,6,70,9
Male,Rural,Under Graduate,20,2,Mobile,Middle Class,3,3,No,1,7,3,No,No,11,1,1,Practical,2,1,3,20,-1
Female,Urban,Post Graduate,39,7,Laptop,Rich,4,5,Yes,6,8,2,Yes,yes,81,5,5,Both,10,3,6,90,10
Male,Urban,Under Graduate,26,5,Mobile,Middle Class,5,2,No,4,9,7,No,yes,81,1,2,Practical,4,2,2,90,-1
Female,Rural,Post Graduate,40,5,Desktop,Middle Class,4,3,Yes,7,7,7,Yes,yes,61,3,3,Both,6,3,3,70,4
Female,Urban,Post Graduate,35,3,Laptop,Middle Class,4,5,Yes,3,4,1,Yes,yes,91,5,5,Practical,10,3,6,100,8
Female,Urban,Post Graduate,34,2,Laptop,Middle Class,3,4,No,7,6,2,Yes,yes,71,5,5,Both,10,2,5,80,11
Male,Rural,Post Graduate,29,3,Mobile,Middle Class,3,3,No,3,9,2,Yes,yes,71,3,4,Both,7,2,3,80,5
Female,Rural,Post Graduate,40,9,Mobile,Middle Class,5,5,Yes,5,7,6,Yes,yes,21,5,4,Practical,9,3,5,30,5
Male,Rural,Under Graduate,37,2,Mobile,Middle Class,4,3,No,2,7,1,No,No,71,4,3,Both,6,3,3,80,5
Male,Urban,Post Graduate,40,5,Mobile,Middle Class,3,4,Yes,6,5,5,Yes,yes,41,4,4,Both,9,2,4,50,6
Female,Rural,Post Graduate,36,2,Laptop,Middle Class,6,4,No,2,5,1,No,yes,51,4,4,Practical,8,3,5,60,6
Female,Urban,Under Graduate,25,3,Laptop,Middle Class,4,5,Yes,2,5,7,No,No,41,3,3,Theory,5,2,6,50,-2
Female,Rural,Post Graduate,40,2,Mobile,Middle Class,2,5,No,2,8,3,Yes,No,71,5,5,Practical,10,2,5,80,4
Male,Rural,Post Graduate,36,6,Laptop,Middle Class,7,4,Yes,7,7,7,Yes,yes,51,4,4,Theory,8,3,5,60,5
Male,Urban,Post Graduate,40,7,Laptop,Middle Class,4,4,Yes,3,7,1,Yes,yes,91,3,2,Both,7,3,5,100,6
Female,Urban,Post Graduate,40,2,Laptop,Middle Class,3,5,No,2,9,1,Yes,yes,51,3,3,Practical,6,3,6,60,5
Female,Urban,Post Graduate,21,5,Mobile,Middle Class,5,2,Yes,5,8,2,Yes,No,41,3,2,Practical,6,2,2,50,6
Female,Rural,Under Graduate,20,3,Mobile,Middle Class,3,2,No,4,6,2,Yes,yes,71,3,3,Theory,5,2,2,80,6
Female,Rural,Under Graduate,20,3,Mobile,Middle Class,3,5,No,4,6,2,Yes,No,71,2,2,Both,4,2,5,80,4
Female,Rural,Under Graduate,21,6,Mobile,Middle Class,3,2,No,5,6,1,No,yes,71,3,3,Practical,7,2,2,80,8
Female,Rural,Under Graduate,20,3,Mobile,Middle Class,6,4,Yes,2,7,2,Yes,No,81,4,3,Practical,7,3,4,90,4
Female,Rural,Under Graduate,20,3,Mobile,Middle Class,4,4,Yes,2,7,1,No,No,71,1,1,Practical,8,2,4,80,2
Female,Rural,Under Graduate,21,3,Mobile,Middle Class,4,5,Yes,2,7,2,Yes,No,51,4,4,Practical,8,3,5,60,4
Female,Rural,Under Graduate,19,5,Mobile,Middle Class,4,2,Yes,8,7,4,Yes,No,71,4,4,Practical,8,2,2,80,8
Female,Rural,Under Graduate,20,5,Mobile,Middle Class,6,3,Yes,8,7,4,Yes,No,71,4,4,Theory,8,2,3,80,8
Female,Rural,Under Graduate,21,6,Mobile,Middle Class,4,5,No,6,6,3,Yes,No,71,5,5,Theory,10,3,5,80,8
Female,Rural,Under Graduate,21,6,Laptop,Middle Class,5,5,No,8,7,5,Yes,No,71,5,5,Practical,10,3,6,80,8
Female,Rural,Under Graduate,20,3,Mobile,Middle Class,4,4,No,4,6,1,Yes,No,71,3,3,Practical,5,2,4,80,6
Female,Rural,Under Graduate,19,3,Mobile,Middle Class,6,5,Yes,4,8,4,Yes,yes,91,4,4,Theory,8,2,5,100,5
Female,Rural,Under Graduate,20,6,Desktop,Middle Class,3,1,No,3,7,2,Yes,No,71,5,5,Theory,10,2,1,80,6
Female,Rural,Under Graduate,20,3,Mobile,Middle Class,3,2,No,3,6,3,Yes,yes,71,2,2,Theory,6,2,2,80,3
Female,Rural,Under Graduate,19,6,Mobile,Middle Class,2,3,No,4,6,2,No,No,61,3,3,Both,6,3,3,70,5
Female,Urban,Under Graduate,20,6,Laptop,Middle Class,4,3,No,5,7,1,Yes,yes,81,5,4,Practical,10,2,4,90,10
